,CalendarYear,CalendarPeriod,CalendarWeek,ServiceGroup,ProductGroup,OpJourneys,OpMiles
3802,2020,2020/P12,2020/W46,Inter7City,Off-Peak,18191,866188
3803,2020,2020/P12,2020/W46,Scenic,Off-Peak,4392,130117
3804,2020,2020/P12,2020/W46,West Suburban,Off-Peak,150231,1210246
3805,2020,2020/P12,2020/W46,East Suburban,Peak,17575,265472
3806,2020,2020/P12,2020/W46,eXpress,Peak,6419,190206
3807,2020,2020/P12,2020/W46,Inter7City,Peak,14819,606994
3808,2020,2020/P12,2020/W46,Scenic,Peak,5601,144237
3809,2020,2020/P12,2020/W46,West Suburban,Peak,85544,810134
3810,2020,2020/P12,2020/W47,East Suburban,Commuter,14736,252587
3811,2020,2020/P12,2020/W47,eXpress,Commuter,5750,156505
3812,2020,2020/P12,2020/W47,Inter7City,Commuter,6274,139753
3813,2020,2020/P12,2020/W47,Scenic,Commuter,3652,60799
3814,2020,2020/P12,2020/W47,West Suburban,Commuter,69447,687533
3815,2020,2020/P12,2020/W47,East Suburban,Off-Peak,11195,175647
3816,2020,2020/P12,2020/W47,eXpress,Off-Peak,5260,194094
3817,2020,2020/P12,2020/W47,Inter7City,Off-Peak,16358,775150
3818,2020,2020/P12,2020/W47,Scenic,Off-Peak,3206,106529
3819,2020,2020/P12,2020/W47,West Suburban,Off-Peak,68598,520231
3820,2020,2020/P12,2020/W47,East Suburban,Peak,14867,214826
3821,2020,2020/P12,2020/W47,eXpress,Peak,4616,138764
3822,2020,2020/P12,2020/W47,Inter7City,Peak,13735,522761
3823,2020,2020/P12,2020/W47,Scenic,Peak,5468,147657
3824,2020,2020/P12,2020/W47,West Suburban,Peak,60666,563497
3825,2020,2020/P12,2020/W48,East Suburban,Commuter,14331,244560
3826,2020,2020/P12,2020/W48,eXpress,Commuter,5559,151270
3827,2020,2020/P12,2020/W48,Inter7City,Commuter,6260,138316
3828,2020,2020/P12,2020/W48,Scenic,Commuter,3514,58689
3829,2020,2020/P12,2020/W48,West Suburban,Commuter,67430,669500
3830,2020,2020/P12,2020/W48,East Suburban,Off-Peak,11035,178485
3831,2020,2020/P12,2020/W48,eXpress,Off-Peak,5701,214931
3832,2020,2020/P12,2020/W48,Inter7City,Off-Peak,16315,778364
3833,2020,2020/P12,2020/W48,Scenic,Off-Peak,3408,116189
3834,2020,2020/P12,2020/W48,West Suburban,Off-Peak,71112,548308
3835,2020,2020/P12,2020/W48,East Suburban,Peak,15013,219875
3836,2020,2020/P12,2020/W48,eXpress,Peak,4757,142426
3837,2020,2020/P12,2020/W48,Inter7City,Peak,14231,548057
3838,2020,2020/P12,2020/W48,Scenic,Peak,4932,131227
3839,2020,2020/P12,2020/W48,West Suburban,Peak,61537,575363
3840,2020,2020/P12,2020/W49,East Suburban,Commuter,13771,231778
3841,2020,2020/P12,2020/W49,eXpress,Commuter,5210,140864
3842,2020,2020/P12,2020/W49,Inter7City,Commuter,5991,130864
3843,2020,2020/P12,2020/W49,Scenic,Commuter,3503,58034
3844,2020,2020/P12,2020/W49,West Suburban,Commuter,67087,662512
3845,2020,2020/P12,2020/W49,East Suburban,Off-Peak,13777,229712
3846,2020,2020/P12,2020/W49,eXpress,Off-Peak,8528,310644
3847,2020,2020/P12,2020/W49,Inter7City,Off-Peak,16774,805993
3848,2020,2020/P12,2020/W49,Scenic,Off-Peak,4607,148958
3849,2020,2020/P12,2020/W49,West Suburban,Off-Peak,113628,914530
3850,2020,2020/P12,2020/W49,East Suburban,Peak,15610,236352
3851,2020,2020/P12,2020/W49,eXpress,Peak,5015,148000
3852,2020,2020/P12,2020/W49,Inter7City,Peak,13799,535050
3853,2020,2020/P12,2020/W49,Scenic,Peak,5669,156940
3854,2020,2020/P12,2020/W49,West Suburban,Peak,71894,671419
3855,2020,2020/P13,2020/W50,East Suburban,Commuter,12476,209895
3856,2020,2020/P13,2020/W50,eXpress,Commuter,4899,132739
3857,2020,2020/P13,2020/W50,Inter7City,Commuter,5343,116981
3858,2020,2020/P13,2020/W50,Scenic,Commuter,3290,55473
3859,2020,2020/P13,2020/W50,West Suburban,Commuter,64330,629820
3860,2020,2020/P13,2020/W50,East Suburban,Off-Peak,16980,278367
3861,2020,2020/P13,2020/W50,eXpress,Off-Peak,12283,433720
3862,2020,2020/P13,2020/W50,Inter7City,Off-Peak,20294,1026819
3863,2020,2020/P13,2020/W50,Scenic,Off-Peak,5894,187861
3864,2020,2020/P13,2020/W50,West Suburban,Off-Peak,185362,1525836
3865,2020,2020/P13,2020/W50,East Suburban,Peak,16844,266479
3866,2020,2020/P13,2020/W50,eXpress,Peak,6133,181736
3867,2020,2020/P13,2020/W50,Inter7City,Peak,15151,627987
3868,2020,2020/P13,2020/W50,Scenic,Peak,6163,174086
3869,2020,2020/P13,2020/W50,West Suburban,Peak,89781,852519
3870,2020,2020/P13,2020/W51,East Suburban,Commuter,5926,104077
3871,2020,2020/P13,2020/W51,eXpress,Commuter,2344,64889
3872,2020,2020/P13,2020/W51,Inter7City,Commuter,2203,48195
3873,2020,2020/P13,2020/W51,Scenic,Commuter,1663,26397
3874,2020,2020/P13,2020/W51,West Suburban,Commuter,30177,291858
3875,2020,2020/P13,2020/W51,East Suburban,Off-Peak,12433,202853
3876,2020,2020/P13,2020/W51,eXpress,Off-Peak,8585,309214
3877,2020,2020/P13,2020/W51,Inter7City,Off-Peak,12931,672376
3878,2020,2020/P13,2020/W51,Scenic,Off-Peak,3415,107015
3879,2020,2020/P13,2020/W51,West Suburban,Off-Peak,132127,1046883
3880,2020,2020/P13,2020/W51,East Suburban,Peak,10783,173083
3881,2020,2020/P13,2020/W51,eXpress,Peak,3710,108095
3882,2020,2020/P13,2020/W51,Inter7City,Peak,9715,435028
3883,2020,2020/P13,2020/W51,Scenic,Peak,3809,111644
3884,2020,2020/P13,2020/W51,West Suburban,Peak,59029,558805
3885,2020,2020/P13,2020/W52,East Suburban,Commuter,3872,67857
3886,2020,2020/P13,2020/W52,eXpress,Commuter,1523,43350
3887,2020,2020/P13,2020/W52,Inter7City,Commuter,1325,29380
3888,2020,2020/P13,2020/W52,Scenic,Commuter,1145,17555
3889,2020,2020/P13,2020/W52,West Suburban,Commuter,19320,187268
3890,2020,2020/P13,2020/W52,East Suburban,Off-Peak,2915,49795
3891,2020,2020/P13,2020/W52,eXpress,Off-Peak,1923,76665
3892,2020,2020/P13,2020/W52,Inter7City,Off-Peak,4545,276994
3893,2020,2020/P13,2020/W52,Scenic,Off-Peak,918,36444
3894,2020,2020/P13,2020/W52,West Suburban,Off-Peak,30407,230894
3895,2020,2020/P13,2020/W52,East Suburban,Peak,4074,68228
3896,2020,2020/P13,2020/W52,eXpress,Peak,1029,30900
3897,2020,2020/P13,2020/W52,Inter7City,Peak,4300,216161
3898,2020,2020/P13,2020/W52,Scenic,Peak,1220,46564
3899,2020,2020/P13,2020/W52,West Suburban,Peak,21067,213885
3900,2021,2021/P01,2021/W01,East Suburban,Commuter,8448,146340
3901,2021,2021/P01,2021/W01,eXpress,Commuter,3262,92311
3902,2021,2021/P01,2021/W01,Inter7City,Commuter,3044,68515
3903,2021,2021/P01,2021/W01,Scenic,Commuter,2758,41818
3904,2021,2021/P01,2021/W01,West Suburban,Commuter,44830,422320
3905,2021,2021/P01,2021/W01,East Suburban,Off-Peak,4463,74827
3906,2021,2021/P01,2021/W01,eXpress,Off-Peak,3249,122320
3907,2021,2021/P01,2021/W01,Inter7City,Off-Peak,7163,438170
3908,2021,2021/P01,2021/W01,Scenic,Off-Peak,1363,54519
3909,2021,2021/P01,2021/W01,West Suburban,Off-Peak,46581,361382
3910,2021,2021/P01,2021/W01,East Suburban,Peak,7007,115121
3911,2021,2021/P01,2021/W01,eXpress,Peak,2370,71218
3912,2021,2021/P01,2021/W01,Inter7City,Peak,6960,363876
3913,2021,2021/P01,2021/W01,Scenic,Peak,2133,72201
3914,2021,2021/P01,2021/W01,West Suburban,Peak,37194,360718
3915,2021,2021/P01,2021/W02,East Suburban,Commuter,7846,134523
3916,2021,2021/P01,2021/W02,eXpress,Commuter,3307,97004
3917,2021,2021/P01,2021/W02,Inter7City,Commuter,2940,66963
3918,2021,2021/P01,2021/W02,Scenic,Commuter,2585,39331
3919,2021,2021/P01,2021/W02,West Suburban,Commuter,42954,397856
3920,2021,2021/P01,2021/W02,East Suburban,Off-Peak,3871,64968
3921,2021,2021/P01,2021/W02,eXpress,Off-Peak,2443,92470
3922,2021,2021/P01,2021/W02,Inter7City,Off-Peak,5400,320090
3923,2021,2021/P01,2021/W02,Scenic,Off-Peak,1116,39232
3924,2021,2021/P01,2021/W02,West Suburban,Off-Peak,41470,303394
3925,2021,2021/P01,2021/W02,East Suburban,Peak,7660,117348
3926,2021,2021/P01,2021/W02,eXpress,Peak,2623,79770
3927,2021,2021/P01,2021/W02,Inter7City,Peak,5896,274838
3928,2021,2021/P01,2021/W02,Scenic,Peak,1827,52781
3929,2021,2021/P01,2021/W02,West Suburban,Peak,38540,356915
3930,2021,2021/P01,2021/W03,East Suburban,Commuter,7390,126502
3931,2021,2021/P01,2021/W03,eXpress,Commuter,2945,84107
3932,2021,2021/P01,2021/W03,Inter7City,Commuter,2811,65098
3933,2021,2021/P01,2021/W03,Scenic,Commuter,2536,38778
3934,2021,2021/P01,2021/W03,West Suburban,Commuter,41839,384673
3935,2021,2021/P01,2021/W03,East Suburban,Off-Peak,3988,64444
3936,2021,2021/P01,2021/W03,eXpress,Off-Peak,2700,102025
3937,2021,2021/P01,2021/W03,Inter7City,Off-Peak,5026,285530
3938,2021,2021/P01,2021/W03,Scenic,Off-Peak,1156,44655
3939,2021,2021/P01,2021/W03,West Suburban,Off-Peak,44437,323418
3940,2021,2021/P01,2021/W03,East Suburban,Peak,8063,124362
3941,2021,2021/P01,2021/W03,eXpress,Peak,2661,81278
3942,2021,2021/P01,2021/W03,Inter7City,Peak,5568,249400
3943,2021,2021/P01,2021/W03,Scenic,Peak,1837,54777
3944,2021,2021/P01,2021/W03,West Suburban,Peak,39055,360710
3945,2021,2021/P01,2021/W04,East Suburban,Commuter,7023,121452
3946,2021,2021/P01,2021/W04,eXpress,Commuter,2903,83801
3947,2021,2021/P01,2021/W04,Inter7City,Commuter,2780,64384
3948,2021,2021/P01,2021/W04,Scenic,Commuter,2470,36916
3949,2021,2021/P01,2021/W04,West Suburban,Commuter,41058,374823
3950,2021,2021/P01,2021/W04,East Suburban,Off-Peak,4197,68646
3951,2021,2021/P01,2021/W04,eXpress,Off-Peak,2819,106607
3952,2021,2021/P01,2021/W04,Inter7City,Off-Peak,5275,295567
3953,2021,2021/P01,2021/W04,Scenic,Off-Peak,1253,46453
3954,2021,2021/P01,2021/W04,West Suburban,Off-Peak,46038,341529
3955,2021,2021/P01,2021/W04,East Suburban,Peak,8108,125413
3956,2021,2021/P01,2021/W04,eXpress,Peak,2851,87016
3957,2021,2021/P01,2021/W04,Inter7City,Peak,5767,253016
3958,2021,2021/P01,2021/W04,Scenic,Peak,1986,60784
3959,2021,2021/P01,2021/W04,West Suburban,Peak,40366,371583
3960,2021,2021/P01,2021/W05,East Suburban,Commuter,6437,111948
3961,2021,2021/P01,2021/W05,eXpress,Commuter,2748,78698
3962,2021,2021/P01,2021/W05,Inter7City,Commuter,2647,61378
3963,2021,2021/P01,2021/W05,Scenic,Commuter,2399,37086
3964,2021,2021/P01,2021/W05,West Suburban,Commuter,40172,359152
3965,2021,2021/P01,2021/W05,East Suburban,Off-Peak,4147,69210
3966,2021,2021/P01,2021/W05,eXpress,Off-Peak,2879,108294
3967,2021,2021/P01,2021/W05,Inter7City,Off-Peak,4966,265592
3968,2021,2021/P01,2021/W05,Scenic,Off-Peak,1183,40313
3969,2021,2021/P01,2021/W05,West Suburban,Off-Peak,44903,327302
3970,2021,2021/P01,2021/W05,East Suburban,Peak,7823,122867
3971,2021,2021/P01,2021/W05,eXpress,Peak,3068,94055
3972,2021,2021/P01,2021/W05,Inter7City,Peak,5936,278994
3973,2021,2021/P01,2021/W05,Scenic,Peak,2021,54197
3974,2021,2021/P01,2021/W05,West Suburban,Peak,40134,372362
3975,2021,2021/P02,2021/W06,East Suburban,Commuter,5950,102845
3976,2021,2021/P02,2021/W06,eXpress,Commuter,2297,66710
3977,2021,2021/P02,2021/W06,Inter7City,Commuter,2214,50240
3978,2021,2021/P02,2021/W06,Scenic,Commuter,2294,35879
3979,2021,2021/P02,2021/W06,West Suburban,Commuter,36801,319216
3980,2021,2021/P02,2021/W06,East Suburban,Off-Peak,3894,67600
3981,2021,2021/P02,2021/W06,eXpress,Off-Peak,3115,120050
3982,2021,2021/P02,2021/W06,Inter7City,Off-Peak,5467,313954
3983,2021,2021/P02,2021/W06,Scenic,Off-Peak,1280,49055
3984,2021,2021/P02,2021/W06,West Suburban,Off-Peak,44010,318313
3985,2021,2021/P02,2021/W06,East Suburban,Peak,7618,122532
3986,2021,2021/P02,2021/W06,eXpress,Peak,2959,88963
3987,2021,2021/P02,2021/W06,Inter7City,Peak,6278,274532
3988,2021,2021/P02,2021/W06,Scenic,Peak,1878,58252
3989,2021,2021/P02,2021/W06,West Suburban,Peak,38234,357410
3990,2021,2021/P02,2021/W07,East Suburban,Commuter,5561,96086
3991,2021,2021/P02,2021/W07,eXpress,Commuter,2203,61733
3992,2021,2021/P02,2021/W07,Inter7City,Commuter,2285,51847
3993,2021,2021/P02,2021/W07,Scenic,Commuter,2050,31423
3994,2021,2021/P02,2021/W07,West Suburban,Commuter,35147,306741
3995,2021,2021/P02,2021/W07,East Suburban,Off-Peak,4898,83682
3996,2021,2021/P02,2021/W07,eXpress,Off-Peak,3483,132539
3997,2021,2021/P02,2021/W07,Inter7City,Off-Peak,5769,321659
3998,2021,2021/P02,2021/W07,Scenic,Off-Peak,1364,43437
3999,2021,2021/P02,2021/W07,West Suburban,Off-Peak,47996,363350
4000,2021,2021/P02,2021/W07,East Suburban,Peak,8852,141770
4001,2021,2021/P02,2021/W07,eXpress,Peak,3464,103811
4002,2021,2021/P02,2021/W07,Inter7City,Peak,6338,281394
4003,2021,2021/P02,2021/W07,Scenic,Peak,2308,64541
4004,2021,2021/P02,2021/W07,West Suburban,Peak,43613,411787
4005,2021,2021/P02,2021/W08,East Suburban,Commuter,5398,93549
4006,2021,2021/P02,2021/W08,eXpress,Commuter,2205,62412
4007,2021,2021/P02,2021/W08,Inter7City,Commuter,2448,56842
4008,2021,2021/P02,2021/W08,Scenic,Commuter,2244,34348
4009,2021,2021/P02,2021/W08,West Suburban,Commuter,36121,307352
4010,2021,2021/P02,2021/W08,East Suburban,Off-Peak,5733,94645
4011,2021,2021/P02,2021/W08,eXpress,Off-Peak,3939,150379
4012,2021,2021/P02,2021/W08,Inter7City,Off-Peak,7234,406953
4013,2021,2021/P02,2021/W08,Scenic,Off-Peak,1614,57237
4014,2021,2021/P02,2021/W08,West Suburban,Off-Peak,56015,429768
4015,2021,2021/P02,2021/W08,East Suburban,Peak,9369,149484
4016,2021,2021/P02,2021/W08,eXpress,Peak,3403,102244
4017,2021,2021/P02,2021/W08,Inter7City,Peak,7238,326916
4018,2021,2021/P02,2021/W08,Scenic,Peak,2222,66695
4019,2021,2021/P02,2021/W08,West Suburban,Peak,46819,436615
4020,2021,2021/P02,2021/W09,East Suburban,Commuter,5394,91852
4021,2021,2021/P02,2021/W09,eXpress,Commuter,2182,60054
4022,2021,2021/P02,2021/W09,Inter7City,Commuter,2520,59450
4023,2021,2021/P02,2021/W09,Scenic,Commuter,2242,33939
4024,2021,2021/P02,2021/W09,West Suburban,Commuter,35745,302143
4025,2021,2021/P02,2021/W09,East Suburban,Off-Peak,6438,107596
4026,2021,2021/P02,2021/W09,eXpress,Off-Peak,4463,170449
4027,2021,2021/P02,2021/W09,Inter7City,Off-Peak,7963,456832
4028,2021,2021/P02,2021/W09,Scenic,Off-Peak,1701,61105
4029,2021,2021/P02,2021/W09,West Suburban,Off-Peak,60944,484403
4030,2021,2021/P02,2021/W09,East Suburban,Peak,9712,153626
4031,2021,2021/P02,2021/W09,eXpress,Peak,3718,111267
4032,2021,2021/P02,2021/W09,Inter7City,Peak,8024,348175
4033,2021,2021/P02,2021/W09,Scenic,Peak,2515,73024
4034,2021,2021/P02,2021/W09,West Suburban,Peak,50577,480903
4035,2021,2021/P03,2021/W10,East Suburban,Commuter,5104,86995
4036,2021,2021/P03,2021/W10,eXpress,Commuter,2149,61468
4037,2021,2021/P03,2021/W10,Inter7City,Commuter,2497,59520
4038,2021,2021/P03,2021/W10,Scenic,Commuter,2245,34215
4039,2021,2021/P03,2021/W10,West Suburban,Commuter,35468,299215
4040,2021,2021/P03,2021/W10,East Suburban,Off-Peak,6258,104839
4041,2021,2021/P03,2021/W10,eXpress,Off-Peak,4871,186352
4042,2021,2021/P03,2021/W10,Inter7City,Off-Peak,8746,506283
4043,2021,2021/P03,2021/W10,Scenic,Off-Peak,1950,69513
4044,2021,2021/P03,2021/W10,West Suburban,Off-Peak,62372,497083
4045,2021,2021/P03,2021/W10,East Suburban,Peak,10210,162897
4046,2021,2021/P03,2021/W10,eXpress,Peak,3972,120683
4047,2021,2021/P03,2021/W10,Inter7City,Peak,8197,356621
4048,2021,2021/P03,2021/W10,Scenic,Peak,2674,81382
4049,2021,2021/P03,2021/W10,West Suburban,Peak,52752,499585
4050,2021,2021/P03,2021/W11,East Suburban,Commuter,5187,85513
4051,2021,2021/P03,2021/W11,eXpress,Commuter,2254,63573
4052,2021,2021/P03,2021/W11,Inter7City,Commuter,2900,65880
4053,2021,2021/P03,2021/W11,Scenic,Commuter,2263,34032
4054,2021,2021/P03,2021/W11,West Suburban,Commuter,36461,311164
4055,2021,2021/P03,2021/W11,East Suburban,Off-Peak,8212,140751
4056,2021,2021/P03,2021/W11,eXpress,Off-Peak,6138,234601
4057,2021,2021/P03,2021/W11,Inter7City,Off-Peak,9842,556396
4058,2021,2021/P03,2021/W11,Scenic,Off-Peak,2385,83909
4059,2021,2021/P03,2021/W11,West Suburban,Off-Peak,76172,626636
4060,2021,2021/P03,2021/W11,East Suburban,Peak,11815,184671
4061,2021,2021/P03,2021/W11,eXpress,Peak,4698,143648
4062,2021,2021/P03,2021/W11,Inter7City,Peak,9446,388115
4063,2021,2021/P03,2021/W11,Scenic,Peak,3100,90234
4064,2021,2021/P03,2021/W11,West Suburban,Peak,59508,569956
4065,2021,2021/P03,2021/W12,East Suburban,Commuter,5143,86487
4066,2021,2021/P03,2021/W12,eXpress,Commuter,2110,59668
4067,2021,2021/P03,2021/W12,Inter7City,Commuter,2689,61818
4068,2021,2021/P03,2021/W12,Scenic,Commuter,2347,36095
4069,2021,2021/P03,2021/W12,West Suburban,Commuter,36228,307253
4070,2021,2021/P03,2021/W12,East Suburban,Off-Peak,7856,133935
4071,2021,2021/P03,2021/W12,eXpress,Off-Peak,5673,216480
4072,2021,2021/P03,2021/W12,Inter7City,Off-Peak,9997,573364
4073,2021,2021/P03,2021/W12,Scenic,Off-Peak,2354,83299
4074,2021,2021/P03,2021/W12,West Suburban,Off-Peak,72020,588282
4075,2021,2021/P03,2021/W12,East Suburban,Peak,11747,186555
4076,2021,2021/P03,2021/W12,eXpress,Peak,4755,144365
4077,2021,2021/P03,2021/W12,Inter7City,Peak,9574,417060
4078,2021,2021/P03,2021/W12,Scenic,Peak,3228,100726
4079,2021,2021/P03,2021/W12,West Suburban,Peak,58795,567914
4080,2021,2021/P03,2021/W13,East Suburban,Commuter,3097,51958
4081,2021,2021/P03,2021/W13,eXpress,Commuter,1336,37467
4082,2021,2021/P03,2021/W13,Inter7City,Commuter,1600,37118
4083,2021,2021/P03,2021/W13,Scenic,Commuter,1350,20702
4084,2021,2021/P03,2021/W13,West Suburban,Commuter,23387,196315
4085,2021,2021/P03,2021/W13,East Suburban,Off-Peak,3488,58661
4086,2021,2021/P03,2021/W13,eXpress,Off-Peak,2823,109679
4087,2021,2021/P03,2021/W13,Inter7City,Off-Peak,4452,270701
4088,2021,2021/P03,2021/W13,Scenic,Off-Peak,1081,41358
4089,2021,2021/P03,2021/W13,West Suburban,Off-Peak,35700,287487
4090,2021,2021/P03,2021/W13,East Suburban,Peak,6784,109082
4091,2021,2021/P03,2021/W13,eXpress,Peak,2546,79618
4092,2021,2021/P03,2021/W13,Inter7City,Peak,5288,244446
4093,2021,2021/P03,2021/W13,Scenic,Peak,1740,55057
4094,2021,2021/P03,2021/W13,West Suburban,Peak,35269,344748
4095,2021,2021/P04,2021/W14,East Suburban,Commuter,5056,87063
4096,2021,2021/P04,2021/W14,eXpress,Commuter,2059,56933
4097,2021,2021/P04,2021/W14,Inter7City,Commuter,2657,61821
4098,2021,2021/P04,2021/W14,Scenic,Commuter,2156,32377
4099,2021,2021/P04,2021/W14,West Suburban,Commuter,36780,312765
4100,2021,2021/P04,2021/W14,East Suburban,Off-Peak,15780,277372
4101,2021,2021/P04,2021/W14,eXpress,Off-Peak,12256,475669
4102,2021,2021/P04,2021/W14,Inter7City,Off-Peak,17631,1009774
4103,2021,2021/P04,2021/W14,Scenic,Off-Peak,4400,151773
4104,2021,2021/P04,2021/W14,West Suburban,Off-Peak,137991,1272712
4105,2021,2021/P04,2021/W14,East Suburban,Peak,16644,281165
4106,2021,2021/P04,2021/W14,eXpress,Peak,6535,199277
4107,2021,2021/P04,2021/W14,Inter7City,Peak,14593,709288
4108,2021,2021/P04,2021/W14,Scenic,Peak,4787,162154
4109,2021,2021/P04,2021/W14,West Suburban,Peak,81714,822988
4110,2021,2021/P04,2021/W15,East Suburban,Commuter,5033,85050
4111,2021,2021/P04,2021/W15,eXpress,Commuter,2099,58794
4112,2021,2021/P04,2021/W15,Inter7City,Commuter,2979,66276
4113,2021,2021/P04,2021/W15,Scenic,Commuter,2026,31851
4114,2021,2021/P04,2021/W15,West Suburban,Commuter,35447,306415
4115,2021,2021/P04,2021/W15,East Suburban,Off-Peak,16211,297733
4116,2021,2021/P04,2021/W15,eXpress,Off-Peak,10771,411331
4117,2021,2021/P04,2021/W15,Inter7City,Off-Peak,15576,829398
4118,2021,2021/P04,2021/W15,Scenic,Off-Peak,4487,155894
4119,2021,2021/P04,2021/W15,West Suburban,Off-Peak,117568,1235066
4120,2021,2021/P04,2021/W15,East Suburban,Peak,14550,241468
4121,2021,2021/P04,2021/W15,eXpress,Peak,5731,180549
4122,2021,2021/P04,2021/W15,Inter7City,Peak,11985,561137
4123,2021,2021/P04,2021/W15,Scenic,Peak,4278,157493
4124,2021,2021/P04,2021/W15,West Suburban,Peak,69519,710125
4125,2021,2021/P04,2021/W16,East Suburban,Commuter,6900,115743
4126,2021,2021/P04,2021/W16,eXpress,Commuter,2590,69348
4127,2021,2021/P04,2021/W16,Inter7City,Commuter,4414,99798
4128,2021,2021/P04,2021/W16,Scenic,Commuter,2570,41230
4129,2021,2021/P04,2021/W16,West Suburban,Commuter,43677,387624
4130,2021,2021/P04,2021/W16,East Suburban,Off-Peak,17176,329215
4131,2021,2021/P04,2021/W16,eXpress,Off-Peak,11785,448735
4132,2021,2021/P04,2021/W16,Inter7City,Off-Peak,16334,900610
4133,2021,2021/P04,2021/W16,Scenic,Off-Peak,5231,202384
4134,2021,2021/P04,2021/W16,West Suburban,Off-Peak,125801,1420860
4135,2021,2021/P04,2021/W16,East Suburban,Peak,17104,283118
4136,2021,2021/P04,2021/W16,eXpress,Peak,6870,218484
4137,2021,2021/P04,2021/W16,Inter7City,Peak,13609,620806
4138,2021,2021/P04,2021/W16,Scenic,Peak,5315,184662
4139,2021,2021/P04,2021/W16,West Suburban,Peak,80177,824086
4140,2021,2021/P04,2021/W17,East Suburban,Commuter,7538,127021
4141,2021,2021/P04,2021/W17,eXpress,Commuter,3014,80425
4142,2021,2021/P04,2021/W17,Inter7City,Commuter,4503,99216
4143,2021,2021/P04,2021/W17,Scenic,Commuter,2837,45705
4144,2021,2021/P04,2021/W17,West Suburban,Commuter,48731,447909
4145,2021,2021/P04,2021/W17,East Suburban,Off-Peak,30447,557242
4146,2021,2021/P04,2021/W17,eXpress,Off-Peak,22019,808586
4147,2021,2021/P04,2021/W17,Inter7City,Off-Peak,27979,1416668
4148,2021,2021/P04,2021/W17,Scenic,Off-Peak,11253,400677
4149,2021,2021/P04,2021/W17,West Suburban,Off-Peak,229677,2362238
4150,2021,2021/P04,2021/W17,East Suburban,Peak,23155,394693
4151,2021,2021/P04,2021/W17,eXpress,Peak,9570,295175
4152,2021,2021/P04,2021/W17,Inter7City,Peak,19084,868150
4153,2021,2021/P04,2021/W17,Scenic,Peak,8604,303981
4154,2021,2021/P04,2021/W17,West Suburban,Peak,113283,1213376
4155,2021,2021/P05,2021/W18,East Suburban,Commuter,6915,116050
4156,2021,2021/P05,2021/W18,eXpress,Commuter,2620,67563
4157,2021,2021/P05,2021/W18,Inter7City,Commuter,4033,88695
4158,2021,2021/P05,2021/W18,Scenic,Commuter,2464,40577
4159,2021,2021/P05,2021/W18,West Suburban,Commuter,45563,435530
4160,2021,2021/P05,2021/W18,East Suburban,Off-Peak,33145,602121
4161,2021,2021/P05,2021/W18,eXpress,Off-Peak,23588,848980
4162,2021,2021/P05,2021/W18,Inter7City,Off-Peak,31617,1579088
4163,2021,2021/P05,2021/W18,Scenic,Off-Peak,12636,448751
4164,2021,2021/P05,2021/W18,West Suburban,Off-Peak,234394,2428960
4165,2021,2021/P05,2021/W18,East Suburban,Peak,22268,391759
4166,2021,2021/P05,2021/W18,eXpress,Peak,9319,288865
4167,2021,2021/P05,2021/W18,Inter7City,Peak,19461,907188
4168,2021,2021/P05,2021/W18,Scenic,Peak,9132,341631
4169,2021,2021/P05,2021/W18,West Suburban,Peak,110368,1252520
4170,2021,2021/P05,2021/W19,East Suburban,Commuter,8139,136892
4171,2021,2021/P05,2021/W19,eXpress,Commuter,3109,81254
4172,2021,2021/P05,2021/W19,Inter7City,Commuter,4445,101328
4173,2021,2021/P05,2021/W19,Scenic,Commuter,3070,51163
4174,2021,2021/P05,2021/W19,West Suburban,Commuter,54751,528148
4175,2021,2021/P05,2021/W19,East Suburban,Off-Peak,31380,593126
4176,2021,2021/P05,2021/W19,eXpress,Off-Peak,23660,875352
4177,2021,2021/P05,2021/W19,Inter7City,Off-Peak,32022,1718969
4178,2021,2021/P05,2021/W19,Scenic,Off-Peak,13274,497656
4179,2021,2021/P05,2021/W19,West Suburban,Off-Peak,229148,2449777
4180,2021,2021/P05,2021/W19,East Suburban,Peak,25405,451229
4181,2021,2021/P05,2021/W19,eXpress,Peak,10775,340153
4182,2021,2021/P05,2021/W19,Inter7City,Peak,21631,1058173
4183,2021,2021/P05,2021/W19,Scenic,Peak,9951,386052
4184,2021,2021/P05,2021/W19,West Suburban,Peak,126129,1440243
4185,2021,2021/P05,2021/W20,East Suburban,Commuter,7569,130333
4186,2021,2021/P05,2021/W20,eXpress,Commuter,3059,79704
4187,2021,2021/P05,2021/W20,Inter7City,Commuter,4449,97503
4188,2021,2021/P05,2021/W20,Scenic,Commuter,3060,49803
4189,2021,2021/P05,2021/W20,West Suburban,Commuter,55276,553858
4190,2021,2021/P05,2021/W20,East Suburban,Off-Peak,39066,779171
4191,2021,2021/P05,2021/W20,eXpress,Off-Peak,24824,932486
4192,2021,2021/P05,2021/W20,Inter7City,Off-Peak,34265,1795022
4193,2021,2021/P05,2021/W20,Scenic,Off-Peak,16364,640400
4194,2021,2021/P05,2021/W20,West Suburban,Off-Peak,217755,2338464
4195,2021,2021/P05,2021/W20,East Suburban,Peak,27352,500494
4196,2021,2021/P05,2021/W20,eXpress,Peak,10300,327126
4197,2021,2021/P05,2021/W20,Inter7City,Peak,22127,1047076
4198,2021,2021/P05,2021/W20,Scenic,Peak,12303,505491
4199,2021,2021/P05,2021/W20,West Suburban,Peak,120585,1447989
