,dt,device_type,search_origin,search_destination,search_route,search_adult_count,search_child_count,search_cabin_class,search_type,search_departure_date,search_arrival_date,is_marked_as_eco_option,currency,amount,unit,operating_carrier,booking_type,latitude_deg_origin,longitude_deg_origin,iso_country_origin,iata_code_origin,latitude_deg_dest,longitude_deg_dest,iso_country_dest,iata_code_dest,distance_miles,CO2_emissions,CO2_emissions_per_passenger
498,2022-02-05,IOS,ICN,EDI,ICN-EDI,1.0,0.0,ECONOMY,return,2022-04-05 00:00:00,2022-06-05 00:00:00,False,KRW,197886700.0,CENTI,-32093,REDIRECT,37.46910095214844,126.45099639892578,KR,ICN,55.950145,-3.372288,GB,EDI,5342.586488188463,143715.57653226962,446.32166624928453
499,2022-02-05,IOS,AKL,EDI,AKL-EDI,1.0,0.0,ECONOMY,return,2022-05-07 00:00:00,2022-07-19 00:00:00,True,GBP,486400.0,CENTI,-32646,REDIRECT,-37.01199,174.786331,NZ,AKL,55.950145,-3.372288,GB,EDI,11125.500382575205,299275.96029127296,929.4284481095434
500,2022-02-05,IOS,SPU,EDI,SPU-EDI,1.0,0.0,ECONOMY,oneway,2022-10-06 00:00:00,,True,GBP,9800.0,CENTI,-32356,REDIRECT,43.53889846801758,16.29800033569336,HR,SPU,55.950145,-3.372288,GB,EDI,1219.2597480249224,14387.265026694085,77.76900014429235
501,2022-02-05,IOS,FAO,EDI,FAO-EDI,1.0,1.0,ECONOMY,oneway,2022-05-19 00:00:00,,False,GBP,22400.0,CENTI,-32753,REDIRECT,37.0144004822,-7.96590995789,PT,FAO,55.950145,-3.372288,GB,EDI,1325.7434564330697,15643.772785910223,84.5609339778931
502,2022-02-05,IOS,FAO,EDI,FAO-EDI,1.0,0.0,ECONOMY,oneway,2022-03-05 00:00:00,,True,GBP,1000.0,CENTI,-31915,REDIRECT,37.0144004822,-7.96590995789,PT,FAO,55.950145,-3.372288,GB,EDI,1325.7434564330697,15643.772785910223,84.5609339778931
503,2022-02-05,IOS,FAO,EDI,FAO-EDI,1.0,0.0,ECONOMY,oneway,2022-03-05 00:00:00,,True,GBP,1000.0,CENTI,-31915,DIRECT_BOOKING,37.0144004822,-7.96590995789,PT,FAO,55.950145,-3.372288,GB,EDI,1325.7434564330697,15643.772785910223,84.5609339778931
504,2022-02-05,IOS,FAO,EDI,FAO-EDI,1.0,0.0,ECONOMY,oneway,2022-05-06 00:00:00,,False,GBP,22000.0,CENTI,-31915,REDIRECT,37.0144004822,-7.96590995789,PT,FAO,55.950145,-3.372288,GB,EDI,1325.7434564330697,15643.772785910223,84.5609339778931
505,2022-02-05,IOS,FAO,EDI,FAO-EDI,1.0,0.0,ECONOMY,oneway,2022-05-19 00:00:00,,False,GBP,10700.0,CENTI,-32753,REDIRECT,37.0144004822,-7.96590995789,PT,FAO,55.950145,-3.372288,GB,EDI,1325.7434564330697,15643.772785910223,84.5609339778931
506,2022-02-05,IOS,FAO,EDI,FAO-EDI,1.0,0.0,ECONOMY,oneway,2022-05-16 00:00:00,,False,GBP,5400.0,CENTI,-31915,REDIRECT,37.0144004822,-7.96590995789,PT,FAO,55.950145,-3.372288,GB,EDI,1325.7434564330697,15643.772785910223,84.5609339778931
507,2022-02-05,IOS,FAO,EDI,FAO-EDI,2.0,0.0,ECONOMY,oneway,2022-05-19 00:00:00,,False,GBP,8800.0,CENTI,-31915,REDIRECT,37.0144004822,-7.96590995789,PT,FAO,55.950145,-3.372288,GB,EDI,1325.7434564330697,15643.772785910223,84.5609339778931
508,2022-02-05,IOS,FAO,EDI,FAO-EDI,2.0,0.0,ECONOMY,oneway,2022-05-19 00:00:00,,True,GBP,32000.0,CENTI,-31915,REDIRECT,37.0144004822,-7.96590995789,PT,FAO,55.950145,-3.372288,GB,EDI,1325.7434564330697,15643.772785910223,84.5609339778931
509,2022-02-05,IOS,FAO,EDI,FAO-EDI,2.0,0.0,ECONOMY,oneway,2022-05-19 00:00:00,,True,GBP,32000.0,CENTI,-31915,DIRECT_BOOKING,37.0144004822,-7.96590995789,PT,FAO,55.950145,-3.372288,GB,EDI,1325.7434564330697,15643.772785910223,84.5609339778931
510,2022-02-05,IOS,FAO,EDI,FAO-EDI,1.0,0.0,ECONOMY,oneway,2022-05-20 00:00:00,,False,GBP,10200.0,CENTI,-31915,REDIRECT,37.0144004822,-7.96590995789,PT,FAO,55.950145,-3.372288,GB,EDI,1325.7434564330697,15643.772785910223,84.5609339778931
511,2019-06-05,IOS,BKK,EDI,BKK-EDI,1.0,0.0,BUSINESS,oneway,2019-06-09 00:00:00,,False,THB,5879400.0,CENTI,-31939,REDIRECT,13.681099891662598,100.74700164794922,TH,BKK,55.950145,-3.372288,GB,EDI,5967.825420412423,160534.50380909417,498.55435965557194
512,2021-03-05,IOS,BKK,EDI,BKK-EDI,1.0,0.0,BUSINESS,return,2022-03-15 00:00:00,2022-03-22 00:00:00,False,THB,24514500.0,CENTI,-31876,REDIRECT,13.681099891662598,100.74700164794922,TH,BKK,55.950145,-3.372288,GB,EDI,5967.825420412423,160534.50380909417,498.55435965557194
513,2019-06-05,IOS,BKK,EDI,BKK-EDI,1.0,0.0,ECONOMY,return,2019-02-08 00:00:00,2019-08-14 00:00:00,False,THB,2660200.0,CENTI,-31939,REDIRECT,13.681099891662598,100.74700164794922,TH,BKK,55.950145,-3.372288,GB,EDI,5967.825420412423,160534.50380909417,498.55435965557194
514,2019-06-05,IOS,BKK,EDI,BKK-EDI,1.0,0.0,ECONOMY,return,2019-02-08 00:00:00,2019-08-14 00:00:00,False,THB,2660200.0,CENTI,-31939,DIRECT_BOOKING,13.681099891662598,100.74700164794922,TH,BKK,55.950145,-3.372288,GB,EDI,5967.825420412423,160534.50380909417,498.55435965557194
515,2019-06-05,IOS,BKK,EDI,BKK-EDI,1.0,0.0,ECONOMY,oneway,2019-07-09 00:00:00,,False,THB,2296200.0,CENTI,-31767,REDIRECT,13.681099891662598,100.74700164794922,TH,BKK,55.950145,-3.372288,GB,EDI,5967.825420412423,160534.50380909417,498.55435965557194
516,2019-06-05,IOS,BKK,EDI,BKK-EDI,1.0,0.0,ECONOMY,oneway,2019-07-09 00:00:00,,False,THB,2296200.0,CENTI,-31767,DIRECT_BOOKING,13.681099891662598,100.74700164794922,TH,BKK,55.950145,-3.372288,GB,EDI,5967.825420412423,160534.50380909417,498.55435965557194
517,2019-06-05,IOS,BKK,EDI,BKK-EDI,1.0,0.0,ECONOMY,oneway,2019-07-09 00:00:00,,False,THB,2283800.0,CENTI,-32348,REDIRECT,13.681099891662598,100.74700164794922,TH,BKK,55.950145,-3.372288,GB,EDI,5967.825420412423,160534.50380909417,498.55435965557194
518,2019-06-05,IOS,BKK,EDI,BKK-EDI,1.0,0.0,ECONOMY,oneway,2019-07-09 00:00:00,,False,THB,2283800.0,CENTI,-32348,DIRECT_BOOKING,13.681099891662598,100.74700164794922,TH,BKK,55.950145,-3.372288,GB,EDI,5967.825420412423,160534.50380909417,498.55435965557194
519,2022-02-05,IOS,AMS,EDI,AMS-EDI,1.0,0.0,ECONOMY,oneway,2022-02-05 00:00:00,,True,GBP,32600.0,CENTI,-32132,REDIRECT,52.308601,4.76389,NL,AMS,55.950145,-3.372288,GB,EDI,414.0581781759436,4885.886502476135,26.410197310681813
520,2020-04-05,IOS,AMS,EDI,AMS-EDI,1.0,0.0,ECONOMY,return,2020-05-14 00:00:00,2020-05-21 00:00:00,False,EUR,14400.0,CENTI,-32131,REDIRECT,52.308601,4.76389,NL,AMS,55.950145,-3.372288,GB,EDI,414.0581781759436,4885.886502476135,26.410197310681813
521,2022-02-05,IOS,AMS,EDI,AMS-EDI,1.0,0.0,ECONOMY,return,2022-05-21 00:00:00,2022-05-26 00:00:00,True,EUR,20700.0,CENTI,-32356,REDIRECT,52.308601,4.76389,NL,AMS,55.950145,-3.372288,GB,EDI,414.0581781759436,4885.886502476135,26.410197310681813
522,2022-02-05,IOS,AMS,EDI,AMS-EDI,1.0,0.0,ECONOMY,oneway,2022-02-05 00:00:00,,True,EUR,39600.0,CENTI,-32132,REDIRECT,52.308601,4.76389,NL,AMS,55.950145,-3.372288,GB,EDI,414.0581781759436,4885.886502476135,26.410197310681813
523,2022-02-05,IOS,AMS,EDI,AMS-EDI,1.0,0.0,ECONOMY,return,2022-08-17 00:00:00,2022-08-29 00:00:00,False,EUR,12500.0,CENTI,-32131,REDIRECT,52.308601,4.76389,NL,AMS,55.950145,-3.372288,GB,EDI,414.0581781759436,4885.886502476135,26.410197310681813
524,2022-02-05,IOS,AMS,EDI,AMS-EDI,1.0,0.0,ECONOMY,return,2022-09-06 00:00:00,2022-10-06 00:00:00,False,GBP,16600.0,CENTI,-32528,REDIRECT,52.308601,4.76389,NL,AMS,55.950145,-3.372288,GB,EDI,414.0581781759436,4885.886502476135,26.410197310681813
525,2022-02-05,IOS,AMS,EDI,AMS-EDI,1.0,0.0,ECONOMY,oneway,2022-02-05 00:00:00,,False,EUR,13800.0,CENTI,-31685,REDIRECT,52.308601,4.76389,NL,AMS,55.950145,-3.372288,GB,EDI,414.0581781759436,4885.886502476135,26.410197310681813
526,2020-04-05,IOS,AMS,EDI,AMS-EDI,1.0,0.0,ECONOMY,return,2020-05-14 00:00:00,2020-05-20 00:00:00,False,EUR,14400.0,CENTI,-32131,REDIRECT,52.308601,4.76389,NL,AMS,55.950145,-3.372288,GB,EDI,414.0581781759436,4885.886502476135,26.410197310681813
527,2022-02-05,IOS,AMS,EDI,AMS-EDI,1.0,0.0,ECONOMY,oneway,2022-03-05 00:00:00,,True,GBP,9900.0,CENTI,-32356,REDIRECT,52.308601,4.76389,NL,AMS,55.950145,-3.372288,GB,EDI,414.0581781759436,4885.886502476135,26.410197310681813
528,2019-06-05,IOS,KHI,EDI,KHI-EDI,1.0,0.0,BUSINESS,return,2019-09-08 00:00:00,2019-10-20 00:00:00,False,GBP,228800.0,CENTI,-31939,REDIRECT,24.9065,67.160797,PK,KHI,55.950145,-3.372288,GB,EDI,4061.990649243202,109267.54846464212,339.34021262311217
529,2019-06-05,IOS,KHI,EDI,KHI-EDI,1.0,0.0,BUSINESS,return,2019-08-13 00:00:00,2019-10-20 00:00:00,False,GBP,228800.0,CENTI,-31939,REDIRECT,24.9065,67.160797,PK,KHI,55.950145,-3.372288,GB,EDI,4061.990649243202,109267.54846464212,339.34021262311217
530,2019-06-05,IOS,KHI,EDI,KHI-EDI,1.0,0.0,ECONOMY,oneway,2019-09-05 00:00:00,,False,GBP,30300.0,CENTI,-31939,REDIRECT,24.9065,67.160797,PK,KHI,55.950145,-3.372288,GB,EDI,4061.990649243202,109267.54846464212,339.34021262311217
531,2022-02-05,IOS,KHI,EDI,KHI-EDI,2.0,3.0,ECONOMY,return,2022-06-22 00:00:00,2022-06-07 00:00:00,False,PKR,103905500.0,CENTI,-31939,REDIRECT,24.9065,67.160797,PK,KHI,55.950145,-3.372288,GB,EDI,4061.990649243202,109267.54846464212,339.34021262311217
532,2022-02-05,IOS,SYY,EDI,SYY-EDI,1.0,0.0,ECONOMY,oneway,2022-05-15 00:00:00,,True,GBP,16000.0,CENTI,-32094,REDIRECT,58.215599,-6.33111,GB,SYY,55.950145,-3.372288,GB,EDI,191.90650096712616,2264.4967114120886,12.240522764389668
532,2022-02-05,IOS,SYY,EDI,SYY-EDI,1.0,0.0,ECONOMY,oneway,2022-05-15 00:00:00,,True,GBP,16000.0,CENTI,-32094,REDIRECT,58.215599,-6.33111,GB,SYY,55.950145,-3.372288,GB,EDI,191.90650096712616,2130.1621607351003,15.001141977007748
533,2019-06-05,IOS,PUY,EDI,PUY-EDI,1.0,0.0,ECONOMY,oneway,2019-08-06 00:00:00,,False,EUR,6900.0,CENTI,-32174,REDIRECT,44.89350128173828,13.922200202941896,HR,PUY,55.950145,-3.372288,GB,EDI,1072.8035160402426,12659.081489274864,68.42746750959385
534,2019-06-05,IOS,PUY,EDI,PUY-EDI,1.0,0.0,ECONOMY,oneway,2019-08-06 00:00:00,,False,EUR,6900.0,CENTI,-32174,DIRECT_BOOKING,44.89350128173828,13.922200202941896,HR,PUY,55.950145,-3.372288,GB,EDI,1072.8035160402426,12659.081489274864,68.42746750959385
535,2019-06-05,IOS,HKG,EDI,HKG-EDI,1.0,0.0,ECONOMY,oneway,2019-05-09 00:00:00,,False,HKD,521200.0,CENTI,-32456,DIRECT_BOOKING,22.308901,113.915001,HK,HKG,55.950145,-3.372288,GB,EDI,5913.133624571108,159063.2945009628,493.9853866489528
536,2019-06-05,IOS,HKG,EDI,HKG-EDI,1.0,0.0,ECONOMY,oneway,2019-05-09 00:00:00,,False,HKD,521200.0,CENTI,-32456,DIRECT_BOOKING,22.320304,114.198074,HK,HKG,55.950145,-3.372288,GB,EDI,5921.468741902248,159287.50915717048,494.6817054570512
537,2022-02-05,IOS,HKG,EDI,HKG-EDI,2.0,0.0,ECONOMY,oneway,2022-06-24 00:00:00,,True,HKD,1175900.0,CENTI,-32456,REDIRECT,22.308901,113.915001,HK,HKG,55.950145,-3.372288,GB,EDI,5913.133624571108,159063.2945009628,493.9853866489528
538,2022-02-05,IOS,HKG,EDI,HKG-EDI,2.0,0.0,ECONOMY,oneway,2022-06-24 00:00:00,,True,HKD,1175900.0,CENTI,-32456,REDIRECT,22.320304,114.198074,HK,HKG,55.950145,-3.372288,GB,EDI,5921.468741902248,159287.50915717048,494.6817054570512
539,2019-06-05,IOS,HKG,EDI,HKG-EDI,1.0,0.0,ECONOMY,mutli_city,2019-11-07 00:00:00,2019-07-26 00:00:00,False,HKD,1066200.0,CENTI,-32480,REDIRECT,22.308901,113.915001,HK,HKG,55.950145,-3.372288,GB,EDI,5913.133624571108,159063.2945009628,493.9853866489528
540,2019-06-05,IOS,HKG,EDI,HKG-EDI,1.0,0.0,ECONOMY,mutli_city,2019-11-07 00:00:00,2019-07-26 00:00:00,False,HKD,1066200.0,CENTI,-32480,REDIRECT,22.320304,114.198074,HK,HKG,55.950145,-3.372288,GB,EDI,5921.468741902248,159287.50915717048,494.6817054570512
541,2022-02-05,IOS,HKG,EDI,HKG-EDI,2.0,0.0,ECONOMY,oneway,2022-06-24 00:00:00,,False,HKD,1269500.0,CENTI,-32456,REDIRECT,22.308901,113.915001,HK,HKG,55.950145,-3.372288,GB,EDI,5913.133624571108,159063.2945009628,493.9853866489528
542,2022-02-05,IOS,HKG,EDI,HKG-EDI,2.0,0.0,ECONOMY,oneway,2022-06-24 00:00:00,,False,HKD,1269500.0,CENTI,-32456,REDIRECT,22.320304,114.198074,HK,HKG,55.950145,-3.372288,GB,EDI,5921.468741902248,159287.50915717048,494.6817054570512
543,2022-02-05,IOS,HKG,EDI,HKG-EDI,5.0,1.0,BUSINESS,oneway,2022-01-06 00:00:00,,False,HKD,26246800.0,CENTI,-31939,REDIRECT,22.308901,113.915001,HK,HKG,55.950145,-3.372288,GB,EDI,5913.133624571108,159063.2945009628,493.9853866489528
544,2022-02-05,IOS,HKG,EDI,HKG-EDI,5.0,1.0,BUSINESS,oneway,2022-01-06 00:00:00,,False,HKD,26246800.0,CENTI,-31939,REDIRECT,22.320304,114.198074,HK,HKG,55.950145,-3.372288,GB,EDI,5921.468741902248,159287.50915717048,494.6817054570512
545,2019-06-05,IOS,HKG,EDI,HKG-EDI,2.0,1.0,ECONOMY,mutli_city,2019-05-27 00:00:00,2019-09-06 00:00:00,False,HKD,1594000.0,CENTI,-32456,REDIRECT,22.308901,113.915001,HK,HKG,55.950145,-3.372288,GB,EDI,5913.133624571108,159063.2945009628,493.9853866489528
546,2019-06-05,IOS,HKG,EDI,HKG-EDI,2.0,1.0,ECONOMY,mutli_city,2019-05-27 00:00:00,2019-09-06 00:00:00,False,HKD,1594000.0,CENTI,-32456,REDIRECT,22.320304,114.198074,HK,HKG,55.950145,-3.372288,GB,EDI,5921.468741902248,159287.50915717048,494.6817054570512
547,2022-02-05,IOS,HKG,EDI,HKG-EDI,5.0,1.0,ECONOMY,oneway,2022-09-06 00:00:00,,False,HKD,3055100.0,CENTI,-31939,REDIRECT,22.308901,113.915001,HK,HKG,55.950145,-3.372288,GB,EDI,5913.133624571108,159063.2945009628,493.9853866489528
548,2022-02-05,IOS,HKG,EDI,HKG-EDI,5.0,1.0,ECONOMY,oneway,2022-09-06 00:00:00,,False,HKD,3055100.0,CENTI,-31939,REDIRECT,22.320304,114.198074,HK,HKG,55.950145,-3.372288,GB,EDI,5921.468741902248,159287.50915717048,494.6817054570512
549,2022-02-05,IOS,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-06-19 00:00:00,2022-06-23 00:00:00,False,GBP,36600.0,CENTI,-32360,REDIRECT,50.44060134887695,-4.995409965515137,GB,NQY,55.950145,-3.372288,GB,EDI,386.5277792438529,4290.458349606767,30.214495419765967
549,2022-02-05,IOS,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-06-19 00:00:00,2022-06-23 00:00:00,False,GBP,36600.0,CENTI,-32360,REDIRECT,50.44060134887695,-4.995409965515137,GB,NQY,55.950145,-3.372288,GB,EDI,386.5277792438529,4561.027795077464,24.654204297716024
550,2022-02-05,IOS,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-08-19 00:00:00,2022-08-21 00:00:00,False,GBP,18500.0,CENTI,-32094,REDIRECT,50.44060134887695,-4.995409965515137,GB,NQY,55.950145,-3.372288,GB,EDI,386.5277792438529,4290.458349606767,30.214495419765967
550,2022-02-05,IOS,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-08-19 00:00:00,2022-08-21 00:00:00,False,GBP,18500.0,CENTI,-32094,REDIRECT,50.44060134887695,-4.995409965515137,GB,NQY,55.950145,-3.372288,GB,EDI,386.5277792438529,4561.027795077464,24.654204297716024
551,2022-02-05,IOS,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-08-19 00:00:00,2022-08-21 00:00:00,False,GBP,18500.0,CENTI,-32094,DIRECT_BOOKING,50.44060134887695,-4.995409965515137,GB,NQY,55.950145,-3.372288,GB,EDI,386.5277792438529,4561.027795077464,24.654204297716024
551,2022-02-05,IOS,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-08-19 00:00:00,2022-08-21 00:00:00,False,GBP,18500.0,CENTI,-32094,DIRECT_BOOKING,50.44060134887695,-4.995409965515137,GB,NQY,55.950145,-3.372288,GB,EDI,386.5277792438529,4290.458349606767,30.214495419765967
552,2022-02-05,IOS,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-08-19 00:00:00,2022-08-21 00:00:00,False,GBP,18500.0,CENTI,-32094,BOOK_WITH_SKYSCANNER,50.44060134887695,-4.995409965515137,GB,NQY,55.950145,-3.372288,GB,EDI,386.5277792438529,4290.458349606767,30.214495419765967
552,2022-02-05,IOS,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-08-19 00:00:00,2022-08-21 00:00:00,False,GBP,18500.0,CENTI,-32094,BOOK_WITH_SKYSCANNER,50.44060134887695,-4.995409965515137,GB,NQY,55.950145,-3.372288,GB,EDI,386.5277792438529,4561.027795077464,24.654204297716024
553,2019-06-05,IOS,BOD,EDI,BOD-EDI,2.0,0.0,ECONOMY,return,2019-09-21 00:00:00,2019-09-27 00:00:00,False,EUR,65600.0,CENTI,-31915,DIRECT_BOOKING,44.8283,-0.715556,FR,BOD,55.950145,-3.372288,GB,EDI,777.1571197632717,9170.454013206607,49.570021693008684
554,2020-04-05,IOS,TSF,EDI,TSF-EDI,1.0,0.0,ECONOMY,oneway,2020-05-22 00:00:00,,False,BRL,21000.0,CENTI,-31915,REDIRECT,45.648399,12.1944,IT,TSF,55.950145,-3.372288,GB,EDI,979.8878088419189,11562.676144334644,62.50095213153862
555,2022-02-05,IOS,DEN,EDI,DEN-EDI,1.0,0.0,ECONOMY,return,2022-06-28 00:00:00,2022-09-07 00:00:00,False,USD,176600.0,CENTI,-32480,REDIRECT,39.861698150635,-104.672996521,US,DEN,55.950145,-3.372288,GB,EDI,4384.642832492789,117946.89219405602,366.2946962548324
556,2022-02-05,IOS,DEN,EDI,DEN-EDI,2.0,0.0,ECONOMY,return,2022-06-28 00:00:00,2022-09-07 00:00:00,False,USD,391100.0,CENTI,-32480,REDIRECT,39.861698150635,-104.672996521,US,DEN,55.950145,-3.372288,GB,EDI,4384.642832492789,117946.89219405602,366.2946962548324
557,2022-02-05,IOS,DEN,EDI,DEN-EDI,1.0,0.0,ECONOMY,return,2022-06-28 00:00:00,2022-09-07 00:00:00,False,USD,161100.0,CENTI,-31722,REDIRECT,39.861698150635,-104.672996521,US,DEN,55.950145,-3.372288,GB,EDI,4384.642832492789,117946.89219405602,366.2946962548324
558,2020-04-05,IOS,SLC,EDI,SLC-EDI,1.0,0.0,ECONOMY,oneway,2020-10-05 00:00:00,,False,GBP,98000.0,CENTI,-32573,REDIRECT,40.785749,-111.979746,US,SLC,55.950145,-3.372288,GB,EDI,4563.5169152005,122758.60501889345,381.23790378538337
559,2022-02-05,IOS,GIB,EDI,GIB-EDI,1.0,0.0,ECONOMY,oneway,2022-05-05 00:00:00,,True,GBP,13300.0,CENTI,-32356,REDIRECT,36.151199,-5.34966,GI,GIB,55.950145,-3.372288,GB,EDI,1371.1198621386804,16179.214373236431,87.45521282830504
560,2022-02-05,IOS,GIB,EDI,GIB-EDI,1.0,0.0,ECONOMY,oneway,2022-05-05 00:00:00,,False,GBP,10800.0,CENTI,-32356,REDIRECT,36.151199,-5.34966,GI,GIB,55.950145,-3.372288,GB,EDI,1371.1198621386804,16179.214373236431,87.45521282830504
561,2022-02-05,IOS,CAG,EDI,CAG-EDI,2.0,2.0,ECONOMY,oneway,2022-05-08 00:00:00,,True,GBP,86900.0,CENTI,-30823,REDIRECT,39.251499,9.05428,IT,CAG,55.950145,-3.372288,GB,EDI,1286.339382713631,15178.804716020848,82.04759305957215
562,2022-02-05,IOS,CAG,EDI,CAG-EDI,2.0,2.0,ECONOMY,oneway,2022-02-08 00:00:00,,False,GBP,61000.0,CENTI,-32356,REDIRECT,39.251499,9.05428,IT,CAG,55.950145,-3.372288,GB,EDI,1286.339382713631,15178.804716020848,82.04759305957215
563,2022-02-05,IOS,CAG,EDI,CAG-EDI,1.0,0.0,ECONOMY,return,2022-09-06 00:00:00,2022-06-13 00:00:00,False,EUR,14000.0,CENTI,-31686,REDIRECT,39.251499,9.05428,IT,CAG,55.950145,-3.372288,GB,EDI,1286.339382713631,15178.804716020848,82.04759305957215
564,2019-06-05,IOS,REC,EDI,REC-EDI,1.0,0.0,ECONOMY,return,2019-06-21 00:00:00,2019-01-07 00:00:00,False,BRL,443900.0,CENTI,-32269,REDIRECT,-8.125984,-34.923316,BR,REC,55.950145,-3.372288,GB,EDI,4780.709784472057,128601.09320229833,399.3822770257712
565,2019-06-05,IOS,REC,EDI,REC-EDI,1.0,0.0,ECONOMY,return,2019-06-21 00:00:00,2019-01-07 00:00:00,False,BRL,462400.0,CENTI,-32269,REDIRECT,-8.125984,-34.923316,BR,REC,55.950145,-3.372288,GB,EDI,4780.709784472057,128601.09320229833,399.3822770257712
566,2019-06-05,IOS,CWL,EDI,CWL-EDI,2.0,0.0,ECONOMY,return,2019-06-28 00:00:00,2019-01-07 00:00:00,False,GBP,14700.0,CENTI,-32302,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3492.228414815792,24.593157850815437
566,2019-06-05,IOS,CWL,EDI,CWL-EDI,2.0,0.0,ECONOMY,return,2019-06-28 00:00:00,2019-01-07 00:00:00,False,GBP,14700.0,CENTI,-32302,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3712.459035569941,20.067346138215896
567,2019-06-05,IOS,CWL,EDI,CWL-EDI,2.0,0.0,ECONOMY,return,2019-06-28 00:00:00,2019-01-07 00:00:00,False,GBP,14700.0,CENTI,-32302,DIRECT_BOOKING,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3712.459035569941,20.067346138215896
567,2019-06-05,IOS,CWL,EDI,CWL-EDI,2.0,0.0,ECONOMY,return,2019-06-28 00:00:00,2019-01-07 00:00:00,False,GBP,14700.0,CENTI,-32302,DIRECT_BOOKING,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3492.228414815792,24.593157850815437
568,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-06-17 00:00:00,2019-06-23 00:00:00,False,GBP,10100.0,CENTI,-32302,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3712.459035569941,20.067346138215896
568,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-06-17 00:00:00,2019-06-23 00:00:00,False,GBP,10100.0,CENTI,-32302,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3492.228414815792,24.593157850815437
569,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-06-17 00:00:00,2019-06-23 00:00:00,False,GBP,10100.0,CENTI,-32302,DIRECT_BOOKING,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3712.459035569941,20.067346138215896
569,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-06-17 00:00:00,2019-06-23 00:00:00,False,GBP,10100.0,CENTI,-32302,DIRECT_BOOKING,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3492.228414815792,24.593157850815437
570,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-03-07 00:00:00,2019-05-07 00:00:00,False,GBP,7300.0,CENTI,-32302,DIRECT_BOOKING,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3712.459035569941,20.067346138215896
570,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-03-07 00:00:00,2019-05-07 00:00:00,False,GBP,7300.0,CENTI,-32302,DIRECT_BOOKING,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3492.228414815792,24.593157850815437
571,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-03-07 00:00:00,2019-05-07 00:00:00,False,GBP,7300.0,CENTI,-32302,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3492.228414815792,24.593157850815437
571,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-03-07 00:00:00,2019-05-07 00:00:00,False,GBP,7300.0,CENTI,-32302,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3712.459035569941,20.067346138215896
572,2022-02-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2022-07-05 00:00:00,2022-05-14 00:00:00,False,GBP,8700.0,CENTI,-30972,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3712.459035569941,20.067346138215896
572,2022-02-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2022-07-05 00:00:00,2022-05-14 00:00:00,False,GBP,8700.0,CENTI,-30972,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,3492.228414815792,24.593157850815437
